log_timestamp_utc,event_type,frame_seq_recv,rssi_dbm,notes,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,ack_seq_sent,ack_type_sent_hex,is_decoded_ts_valid,calculated_latency_ms,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-23T09:15:21.548+00:00Z,DATA_ACK_SENT,,,,,,,3,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:15:21.549+00:00Z,DECODE_SUCCESS_DUMMY,3,-103,"type: dummy, size: 8",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:15:24.881+00:00Z,CTRL_PKT_RECV,4,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:15:24.892+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,4,0x55,,,,,,,,,,,,,,,
2025-06-23T09:15:36.938+00:00Z,CTRL_PKT_RECV,6,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:15:36.948+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,6,0x55,,,,,,,,,,,,,,,
2025-06-23T09:15:47.976+00:00Z,CTRL_PKT_RECV,7,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:15:47.988+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,7,0x55,,,,,,,,,,,,,,,
2025-06-23T09:15:50.661+00:00Z,DATA_FRAME_RECV,7,-103,,,9,8,,,,,,,,,,,,,,,,,
2025-06-23T09:15:50.672+00:00Z,DATA_ACK_SENT,,,,,,,7,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:15:50.673+00:00Z,DECODE_SUCCESS_DUMMY,7,-103,"type: dummy, size: 8",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:15:54.005+00:00Z,CTRL_PKT_RECV,8,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:15:54.016+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,8,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:06.046+00:00Z,CTRL_PKT_RECV,10,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:06.056+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,10,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:08.731+00:00Z,DATA_FRAME_RECV,10,-103,,,9,8,,,,,,,,,,,,,,,,,
2025-06-23T09:16:08.744+00:00Z,DATA_ACK_SENT,,,,,,,10,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:16:08.746+00:00Z,DECODE_SUCCESS_DUMMY,10,-103,"type: dummy, size: 8",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:12.074+00:00Z,CTRL_PKT_RECV,11,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:12.084+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,11,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:24.112+00:00Z,CTRL_PKT_RECV,13,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:24.124+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,13,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:26.798+00:00Z,DATA_FRAME_RECV,13,-103,,,9,8,,,,,,,,,,,,,,,,,
2025-06-23T09:16:26.808+00:00Z,DATA_ACK_SENT,,,,,,,13,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:16:26.809+00:00Z,DECODE_SUCCESS_DUMMY,13,-103,"type: dummy, size: 8",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:30.140+00:00Z,CTRL_PKT_RECV,14,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:30.152+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,14,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:42.179+00:00Z,CTRL_PKT_RECV,16,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:42.192+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,16,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:44.864+00:00Z,DATA_FRAME_RECV,16,-103,,,9,8,,,,,,,,,,,,,,,,,
2025-06-23T09:16:44.876+00:00Z,DATA_ACK_SENT,,,,,,,16,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:16:44.876+00:00Z,DECODE_SUCCESS_DUMMY,16,-103,"type: dummy, size: 8",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:48.208+00:00Z,CTRL_PKT_RECV,17,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:48.220+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,17,0x55,,,,,,,,,,,,,,,
2025-06-23T09:16:49.206+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:49.208+00:00Z,PDR_CALCULATED,,,2.50% (5/200),,,,,,,,,,,,,,,,,,,,
2025-06-23T09:16:49.209+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:20.174+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:27.176+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:29.402+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:29.416+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-23T09:17:29.417+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:35.660+00:00Z,CTRL_PKT_RECV,0,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:35.672+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,0,0x55,,,,,,,,,,,,,,,
2025-06-23T09:17:39.001+00:00Z,CTRL_PKT_RECV,1,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:39.012+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,1,0x55,,,,,,,,,,,,,,,
2025-06-23T09:17:51.016+00:00Z,CTRL_PKT_RECV,3,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:17:51.028+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,3,0x55,,,,,,,,,,,,,,,
2025-06-23T09:18:02.029+00:00Z,CTRL_PKT_RECV,4,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:18:02.040+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,4,0x55,,,,,,,,,,,,,,,
2025-06-23T09:18:05.584+00:00Z,DATA_FRAME_RECV,4,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:18:05.596+00:00Z,DATA_ACK_SENT,,,,,,,4,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:18:05.600+00:00Z,DECODE_SUCCESS,4,-103,,,,,,,True,5597,1750670280.0,-0.29,-0.445,0.856,-2.1,1.8,-3.1,-26.7,16.9,96.1,34.50603103637695,129.28526306152344,0.0
2025-06-23T09:18:08.927+00:00Z,CTRL_PKT_RECV,5,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:18:08.940+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,5,0x55,,,,,,,,,,,,,,,
2025-06-23T09:18:20.950+00:00Z,CTRL_PKT_RECV,7,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:18:20.960+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,7,0x55,,,,,,,,,,,,,,,
2025-06-23T09:18:31.961+00:00Z,CTRL_PKT_RECV,8,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:18:31.972+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,8,0x55,,,,,,,,,,,,,,,
2025-06-23T09:18:35.516+00:00Z,DATA_FRAME_RECV,8,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:18:35.528+00:00Z,DATA_ACK_SENT,,,,,,,8,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:18:35.532+00:00Z,DECODE_SUCCESS,8,-103,,,,,,,True,5529,1750670310.0,-0.295,-0.44,0.869,-1.9,2.4,-3.9,-26.8,16.9,95.9,36.98869323730469,126.900634765625,0.0
2025-06-23T09:18:45.355+00:00Z,CTRL_PKT_RECV,9,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:18:45.368+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,9,0x55,,,,,,,,,,,,,,,
2025-06-23T09:18:56.366+00:00Z,CTRL_PKT_RECV,10,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:18:56.376+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,10,0x55,,,,,,,,,,,,,,,
2025-06-23T09:19:07.382+00:00Z,CTRL_PKT_RECV,11,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:19:07.392+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,11,0x55,,,,,,,,,,,,,,,
2025-06-23T09:19:10.937+00:00Z,DATA_FRAME_RECV,11,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:19:10.948+00:00Z,DATA_ACK_SENT,,,,,,,11,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:19:10.951+00:00Z,DECODE_SUCCESS,11,-103,,,,,,,True,4949,1750670346.0,-0.291,-0.434,0.87,0.1,2.3,-3.7,-26.9,16.9,95.7,36.823543548583984,129.7969970703125,32.9
2025-06-23T09:19:14.280+00:00Z,CTRL_PKT_RECV,12,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:19:14.292+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,12,0x55,,,,,,,,,,,,,,,
2025-06-23T09:19:26.242+00:00Z,CTRL_PKT_RECV,14,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:19:26.252+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,14,0x55,,,,,,,,,,,,,,,
2025-06-23T09:19:29.797+00:00Z,DATA_FRAME_RECV,14,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:19:29.808+00:00Z,DATA_ACK_SENT,,,,,,,14,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:19:29.813+00:00Z,DECODE_SUCCESS,14,-103,,,,,,,True,5809,1750670364.0,-0.293,-0.432,0.862,-1.7,-0.5,-1.0,-26.9,16.9,95.7,37.56682205200195,128.03671264648438,0.0
2025-06-23T09:19:39.591+00:00Z,CTRL_PKT_RECV,15,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:19:39.604+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,15,0x55,,,,,,,,,,,,,,,
2025-06-23T09:19:50.575+00:00Z,CTRL_PKT_RECV,16,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:19:50.588+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,16,0x55,,,,,,,,,,,,,,,
2025-06-23T09:19:54.130+00:00Z,DATA_FRAME_RECV,16,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:19:54.140+00:00Z,DATA_ACK_SENT,,,,,,,16,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:19:54.143+00:00Z,DECODE_SUCCESS,16,-103,,,,,,,True,5141,1750670389.0,-0.295,-0.436,0.865,1.2,0.8,0.2,-26.9,16.9,95.7,36.88648223876953,129.3163299560547,0.0
2025-06-23T09:20:03.950+00:00Z,CTRL_PKT_RECV,17,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:03.960+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,17,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:07.505+00:00Z,DATA_FRAME_RECV,17,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:20:07.516+00:00Z,DATA_ACK_SENT,,,,,,,17,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:20:07.520+00:00Z,DECODE_SUCCESS,17,-103,,,,,,,True,5517,1750670402.0,-0.302,-0.438,0.869,2.0,1.3,1.0,-26.9,16.9,95.7,34.30497360229492,129.7559356689453,0.0
2025-06-23T09:20:10.847+00:00Z,CTRL_PKT_RECV,18,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:10.860+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,18,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:22.864+00:00Z,CTRL_PKT_RECV,20,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:22.876+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,20,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:33.877+00:00Z,CTRL_PKT_RECV,21,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:33.888+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,21,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:37.218+00:00Z,CTRL_PKT_RECV,22,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:37.228+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,22,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:40.561+00:00Z,CTRL_PKT_RECV,23,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:40.572+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,23,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:52.575+00:00Z,CTRL_PKT_RECV,25,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:20:52.588+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,25,0x55,,,,,,,,,,,,,,,
2025-06-23T09:20:56.130+00:00Z,DATA_FRAME_RECV,25,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:20:56.140+00:00Z,DATA_ACK_SENT,,,,,,,25,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:20:56.144+00:00Z,DECODE_SUCCESS,25,-103,,,,,,,True,5141,1750670451.0,-0.29,-0.443,0.863,1.3,-0.2,2.0,-26.8,17.1,95.8,34.74827194213867,129.00877380371094,0.0
2025-06-23T09:21:05.958+00:00Z,CTRL_PKT_RECV,26,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:21:05.968+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,26,0x55,,,,,,,,,,,,,,,
2025-06-23T09:21:09.513+00:00Z,DATA_FRAME_RECV,26,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:21:09.524+00:00Z,DATA_ACK_SENT,,,,,,,26,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:21:09.526+00:00Z,DECODE_SUCCESS,26,-103,,,,,,,True,5524,1750670464.0,-0.292,-0.444,0.869,2.0,0.0,1.2,-26.7,17.1,95.8,33.232521057128906,127.61224365234375,0.0
2025-06-23T09:21:19.348+00:00Z,CTRL_PKT_RECV,27,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:21:19.360+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,27,0x55,,,,,,,,,,,,,,,
2025-06-23T09:21:30.363+00:00Z,CTRL_PKT_RECV,28,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:21:30.376+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,28,0x55,,,,,,,,,,,,,,,
2025-06-23T09:21:33.917+00:00Z,DATA_FRAME_RECV,28,-104,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:21:33.928+00:00Z,DATA_ACK_SENT,,,,,,,28,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:21:33.930+00:00Z,DECODE_SUCCESS,28,-104,,,,,,,True,4928,1750670489.0,-0.29,-0.443,0.869,0.5,-1.7,2.1,-26.7,17.0,95.8,35.38294219970703,127.21273040771484,91.0
2025-06-23T09:21:37.260+00:00Z,CTRL_PKT_RECV,29,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:21:37.272+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,29,0x55,,,,,,,,,,,,,,,
2025-06-23T09:21:49.279+00:00Z,CTRL_PKT_RECV,31,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:21:49.292+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,31,0x55,,,,,,,,,,,,,,,
2025-06-23T09:22:00.296+00:00Z,CTRL_PKT_RECV,32,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:22:00.308+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,32,0x55,,,,,,,,,,,,,,,
2025-06-23T09:22:11.310+00:00Z,CTRL_PKT_RECV,33,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:22:11.320+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,33,0x55,,,,,,,,,,,,,,,
2025-06-23T09:22:14.865+00:00Z,DATA_FRAME_RECV,33,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:22:14.876+00:00Z,DATA_ACK_SENT,,,,,,,33,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:22:14.879+00:00Z,DECODE_SUCCESS,33,-103,,,,,,,True,4876,1750670530.0,-0.296,-0.444,0.865,-0.4,-3.7,1.4,-26.7,16.9,96.0,35.1150016784668,128.2871856689453,0.0
2025-06-23T09:22:18.209+00:00Z,CTRL_PKT_RECV,34,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:22:18.220+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,34,0x55,,,,,,,,,,,,,,,
2025-06-23T09:22:30.222+00:00Z,CTRL_PKT_RECV,36,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:22:30.232+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,36,0x55,,,,,,,,,,,,,,,
2025-06-23T09:22:33.777+00:00Z,DATA_FRAME_RECV,36,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:22:33.788+00:00Z,DATA_ACK_SENT,,,,,,,36,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:22:33.792+00:00Z,DECODE_SUCCESS,36,-103,,,,,,,True,4789,1750670549.0,-0.307,-0.444,0.864,-1.1,-2.8,1.4,-26.7,16.9,96.1,37.437408447265625,129.1814422607422,0.0
2025-06-23T09:22:37.122+00:00Z,CTRL_PKT_RECV,37,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:22:37.132+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,37,0x55,,,,,,,,,,,,,,,
2025-06-23T09:22:49.164+00:00Z,CTRL_PKT_RECV,39,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:22:49.176+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,39,0x55,,,,,,,,,,,,,,,
2025-06-23T09:23:00.195+00:00Z,CTRL_PKT_RECV,40,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:23:00.208+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,40,0x55,,,,,,,,,,,,,,,
2025-06-23T09:23:11.213+00:00Z,CTRL_PKT_RECV,41,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:23:11.224+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,41,0x55,,,,,,,,,,,,,,,
2025-06-23T09:23:14.768+00:00Z,DATA_FRAME_RECV,41,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:23:14.780+00:00Z,DATA_ACK_SENT,,,,,,,41,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:23:14.782+00:00Z,DECODE_SUCCESS,41,-103,,,,,,,True,4781,1750670590.0,-0.305,-0.444,0.864,-0.3,1.8,-2.0,-26.8,16.9,96.0,33.976707458496094,128.40567016601562,0.0
2025-06-23T09:23:18.111+00:00Z,CTRL_PKT_RECV,42,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:23:18.124+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,42,0x55,,,,,,,,,,,,,,,
2025-06-23T09:23:30.130+00:00Z,CTRL_PKT_RECV,44,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:23:30.140+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,44,0x55,,,,,,,,,,,,,,,
2025-06-23T09:23:33.685+00:00Z,DATA_FRAME_RECV,44,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:23:33.696+00:00Z,DATA_ACK_SENT,,,,,,,44,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:23:33.700+00:00Z,DECODE_SUCCESS,44,-103,,,,,,,True,5696,1750670608.0,-0.302,-0.443,0.861,-0.1,4.2,-3.6,-26.8,16.9,95.9,37.56573486328125,127.49356842041016,0.0
2025-06-23T09:23:43.523+00:00Z,CTRL_PKT_RECV,45,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:23:43.536+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,45,0x55,,,,,,,,,,,,,,,
2025-06-23T09:23:47.079+00:00Z,DATA_FRAME_RECV,45,-103,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T09:23:47.092+00:00Z,DATA_ACK_SENT,,,,,,,45,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:23:47.096+00:00Z,DECODE_SUCCESS,45,-103,,,,,,,True,5093,1750670622.0,-0.298,-0.442,0.861,0.3,5.0,-4.3,-26.9,17.0,95.9,35.1253547668457,129.6696014404297,82.5
2025-06-23T09:23:56.906+00:00Z,CTRL_PKT_RECV,46,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:23:56.916+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,46,0x55,,,,,,,,,,,,,,,
2025-06-23T09:24:07.924+00:00Z,CTRL_PKT_RECV,47,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:07.936+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,47,0x55,,,,,,,,,,,,,,,
2025-06-23T09:24:18.941+00:00Z,CTRL_PKT_RECV,48,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:18.952+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,48,0x55,,,,,,,,,,,,,,,
2025-06-23T09:24:29.959+00:00Z,CTRL_PKT_RECV,49,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:29.972+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,49,0x55,,,,,,,,,,,,,,,
2025-06-23T09:24:44.358+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:44.359+00:00Z,PDR_CALCULATED,,,7.00% (14/200),,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:44.360+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:52.525+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:24:59.533+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:00.268+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:00.280+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-23T09:25:00.281+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:02.609+00:00Z,CTRL_PKT_RECV,0,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:02.620+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,0,0x55,,,,,,,,,,,,,,,
2025-06-23T09:25:13.628+00:00Z,CTRL_PKT_RECV,1,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:13.640+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,1,0x55,,,,,,,,,,,,,,,
2025-06-23T09:25:16.838+00:00Z,DATA_FRAME_RECV,1,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T09:25:16.848+00:00Z,DATA_ACK_SENT,,,,,,,1,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:25:16.849+00:00Z,DECODE_SUCCESS_DUMMY,1,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:20.180+00:00Z,CTRL_PKT_RECV,2,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:20.192+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,2,0x55,,,,,,,,,,,,,,,
2025-06-23T09:25:32.206+00:00Z,CTRL_PKT_RECV,4,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:32.216+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,4,0x55,,,,,,,,,,,,,,,
2025-06-23T09:25:35.417+00:00Z,DATA_FRAME_RECV,4,-104,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T09:25:35.428+00:00Z,DATA_ACK_SENT,,,,,,,4,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:25:35.429+00:00Z,DECODE_SUCCESS_DUMMY,4,-104,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:38.759+00:00Z,CTRL_PKT_RECV,5,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:38.772+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,5,0x55,,,,,,,,,,,,,,,
2025-06-23T09:25:50.784+00:00Z,CTRL_PKT_RECV,7,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:25:50.796+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,7,0x55,,,,,,,,,,,,,,,
2025-06-23T09:26:01.803+00:00Z,CTRL_PKT_RECV,8,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:26:01.816+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,8,0x55,,,,,,,,,,,,,,,
2025-06-23T09:26:12.818+00:00Z,CTRL_PKT_RECV,9,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:26:12.828+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,9,0x55,,,,,,,,,,,,,,,
2025-06-23T09:26:16.028+00:00Z,DATA_FRAME_RECV,9,-104,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T09:26:16.040+00:00Z,DATA_ACK_SENT,,,,,,,9,0xaa,,,,,,,,,,,,,,,
2025-06-23T09:26:16.041+00:00Z,DECODE_SUCCESS_DUMMY,9,-104,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T09:26:26.201+00:00Z,CTRL_PKT_RECV,10,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:26:26.212+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,10,0x55,,,,,,,,,,,,,,,
2025-06-23T09:26:37.219+00:00Z,CTRL_PKT_RECV,11,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:26:37.232+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,11,0x55,,,,,,,,,,,,,,,
2025-06-23T09:26:48.237+00:00Z,CTRL_PKT_RECV,12,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T09:26:48.248+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,12,0x55,,,,,,,,,,,,,,,
